x,y,pen_down
733,379,True
738,382,True
724,375,True
740,383,True
737,372,True
721,362,True
719,362,True
703,359,True
714,361,True
710,359,True
719,359,True
723,361,True
722,363,True
722,364,True
706,358,True
689,354,True
684,354,False
474,399,False
484,399,True
500,404,True
512,413,True
496,413,True
480,417,True
463,417,True
447,422,True
431,430,True
414,442,True
416,442,True
430,432,True
418,442,True
422,437,True
425,435,True
423,435,True
423,432,True
409,445,True
415,429,True
431,413,True
448,406,True
464,401,True
480,401,True
497,403,True
498,401,True
501,403,True
490,402,True
474,402,True
458,403,True
455,405,True
456,404,True
453,405,True
470,403,True
464,404,True
465,402,True
481,402,True
493,402,True
484,400,True
468,400,True
482,400,True
491,401,True
475,401,True
459,405,True
442,410,True
439,410,True
441,408,True
437,410,True
449,408,True
447,408,True
452,407,True
442,409,True
426,419,True
417,432,True
430,416,True
424,423,True
423,424,True
431,417,True
420,426,True
416,430,True
427,416,True
424,419,True
424,421,True
436,413,True
419,425,True
411,441,True
411,443,True
413,436,True
413,434,True
414,432,True
409,443,True
411,446,True
412,447,True
411,444,True
421,436,True
409,448,True
425,431,True
441,425,True
444,423,True
441,426,True
443,424,True
441,425,True
433,426,True
431,428,True
428,429,True
440,423,True
456,421,True
473,418,True
471,419,True
458,421,True
462,418,True
472,419,True
460,419,True
451,419,True
451,420,True
451,421,True
452,422,True
468,416,True
484,416,True
501,414,True
503,415,True
486,416,True
476,415,True
480,415,True
488,415,True
497,416,True
497,415,True
500,414,True
484,416,True
468,416,True
481,417,True
497,412,True
513,412,True
509,408,True
506,407,True
505,405,True
507,411,True
510,406,True
503,412,True
506,413,True
507,404,True
491,399,True
474,399,True
474,399,False
672,399,False
687,399,True
704,403,True
720,414,True
704,418,True
687,411,True
671,411,True
655,411,True
638,426,True
625,436,True
639,433,True
656,429,True
672,429,True
688,424,True
705,418,True
721,421,True
737,421,True
741,424,True
725,426,True
709,436,True
692,444,True
676,448,True
664,444,True
681,448,True
697,445,True
682,446,True
666,447,True
670,445,True
676,446,True
670,446,True
669,447,True
686,447,True
682,447,True
690,446,True
685,448,True
669,444,True
671,448,True
688,444,True
704,439,True
709,439,True
706,439,True
709,438,True
705,438,True
700,441,True
704,438,True
689,444,True
705,439,True
721,429,True
738,425,True
732,426,True
719,433,True
722,430,True
729,425,True
721,428,True
720,428,True
716,433,True
716,434,True
709,436,True
725,426,True
741,422,True
735,423,True
729,423,True
745,423,True
731,422,True
739,424,True
740,420,True
735,421,True
719,419,True
723,418,True
725,419,True
718,420,True
729,420,True
719,420,True
708,416,True
708,417,True
705,414,True
704,417,True
702,417,True
691,412,True
687,419,True
685,413,True
689,423,True
701,420,True
696,421,True
702,419,True
686,422,True
689,422,True
683,422,True
683,418,True
684,413,True
685,421,True
690,413,True
700,412,True
696,414,True
691,412,True
706,414,True
715,418,True
698,418,True
682,425,True
666,428,True
655,426,True
652,421,True
660,412,True
675,416,True
663,419,True
674,414,True
664,418,True
668,420,True
672,418,True
668,419,True
673,417,True
667,414,True
672,421,True
665,413,True
666,422,True
675,416,True
661,413,True
653,422,True
654,417,True
654,423,True
653,419,True
661,412,True
645,420,True
632,426,True
647,415,True
645,416,True
650,413,True
635,427,True
637,425,True
637,424,True
632,426,True
644,421,True
651,419,True
652,416,True
657,425,True
665,427,True
674,425,True
673,427,True
664,428,True
680,426,True
681,427,True
681,425,True
681,424,True
664,430,True
648,431,True
632,431,True
632,430,True
630,432,True
635,434,True
628,437,True
632,434,True
628,435,True
637,431,True
644,430,True
645,432,True
644,429,True
660,431,True
653,431,True
655,430,True
667,429,True
650,429,True
634,433,True
625,437,True
638,426,True
654,411,True
670,410,True
687,410,True
687,409,True
671,409,True
666,408,True
682,408,True
676,407,True
679,408,True
663,409,True
679,409,True
688,410,True
672,410,True
656,410,True
671,411,True
687,411,True
704,418,True
720,414,True
704,405,True
703,405,True
709,407,True
705,405,True
702,406,True
702,404,True
718,413,True
715,413,True
715,409,True
709,408,True
692,403,True
676,400,True
660,405,True
643,409,True
630,425,True
644,409,True
651,407,True
647,408,True
644,410,True
648,406,True
632,419,True
634,416,True
636,413,True
633,415,True
633,417,True
642,409,True
634,419,True
634,418,True
650,404,True
666,403,True
683,401,True
699,401,True
693,400,True
686,402,True
670,401,True
665,402,True
671,401,True
687,402,True
671,402,True
654,403,True
656,402,True
655,404,True
659,405,True
675,400,True
692,403,True
698,403,True
682,399,True
672,399,False
529,433,False
535,437,True
543,453,True
546,469,True
551,486,True
551,502,True
551,518,True
548,535,True
532,543,True
528,558,True
542,569,True
558,569,True
574,569,True
591,574,True
607,562,True
623,547,True
640,543,True
650,537,True
650,520,True
637,512,True
649,523,True
645,517,True
648,520,True
646,516,True
663,519,True
679,527,True
695,534,True
712,542,True
728,550,True
735,566,True
735,583,True
734,584,True
734,568,True
728,551,True
716,544,True
732,556,True
730,555,True
720,547,True
724,549,True
729,554,True
730,554,True
715,543,True
731,552,True
723,544,True
734,561,True
734,577,True
733,587,True
733,584,True
731,588,True
736,579,True
736,562,True
737,574,True
738,574,True
737,573,True
736,565,True
736,581,True
735,576,True
735,560,True
722,544,True
705,536,True
703,535,True
706,539,True
709,540,True
700,535,True
715,540,True
711,539,True
719,542,True
702,533,True
686,531,True
689,531,True
688,531,True
683,529,True
695,532,True
694,531,True
692,531,True
698,534,True
681,526,True
665,520,True
672,524,True
667,520,True
668,520,True
670,521,True
679,524,True
681,525,True
680,526,True
676,526,True
660,518,True
643,510,True
642,513,True
657,518,True
654,517,True
646,514,True
644,512,True
641,513,True
644,514,True
645,510,True
662,517,True
662,516,True
662,518,True
657,517,True
641,515,True
647,516,True
652,533,True
651,533,True
651,527,True
653,538,True
653,528,True
653,535,True
652,527,True
650,529,True
645,542,True
649,542,True
647,544,True
630,546,True
634,546,True
633,545,True
627,545,True
639,546,True
639,545,True
642,547,True
644,544,True
640,543,True
623,548,True
607,563,True
591,573,True
574,570,True
572,571,True
589,571,True
604,564,True
620,548,True
611,557,True
595,570,True
580,570,True
583,572,True
596,570,True
593,572,True
578,572,True
570,571,True
584,573,True
601,570,True
617,554,True
621,551,True
604,568,True
614,559,True
608,564,True
619,553,True
619,552,True
603,568,True
610,560,True
626,548,True
617,552,True
601,568,True
585,575,True
580,572,True
564,568,True
548,568,True
531,563,True
529,547,True
530,552,True
538,567,True
554,567,True
570,567,True
557,566,True
561,567,True
545,567,True
531,558,True
532,560,True
536,567,True
531,550,True
531,548,True
532,544,True
529,560,True
532,564,True
549,568,True
565,568,True
567,569,True
550,570,True
542,570,True
548,570,True
551,569,True
535,568,True
527,552,True
528,557,True
533,541,True
548,538,True
550,521,True
550,505,True
550,489,True
551,472,True
548,462,True
548,478,True
549,485,True
547,469,True
549,477,True
550,470,True
548,466,True
550,471,True
550,487,True
550,503,True
549,520,True
546,535,True
546,539,True
537,541,True
537,542,True
541,544,True
548,531,True
546,536,True
550,532,True
550,519,True
550,535,True
542,540,True
533,541,True
545,538,True
552,522,True
552,505,True
552,489,True
552,484,True
553,500,True
553,516,True
554,513,True
554,497,True
554,509,True
553,502,True
553,486,True
552,498,True
552,515,True
551,529,True
551,513,True
551,496,True
551,480,True
545,464,True
538,447,True
540,448,True
541,448,True
539,445,True
539,447,True
537,448,True
543,459,True
543,457,True
543,454,True
546,464,True
538,448,True
528,434,True
533,439,True
531,435,True
533,441,True
535,440,True
534,442,True
531,433,True
529,433,False
498,435,False
511,437,True
522,444,True
521,442,True
516,439,True
500,436,True
483,441,True
467,444,True
451,452,True
442,469,True
435,485,True
419,495,True
432,487,True
420,493,True
427,492,True
423,493,True
423,491,True
426,490,True
430,489,True
420,491,True
433,486,True
435,481,True
431,485,True
434,484,True
430,487,True
419,492,True
425,495,True
441,479,True
457,463,True
474,450,True
490,445,True
506,445,True
523,451,True
521,459,True
504,459,True
488,466,True
472,467,True
455,470,True
439,482,True
442,468,True
440,470,True
442,466,True
440,470,True
438,480,True
453,466,True
469,452,True
479,465,True
495,463,True
511,460,True
520,460,True
504,462,True
500,461,True
496,465,True
501,461,True
507,461,True
504,461,True
488,464,True
493,462,True
495,462,True
483,465,True
478,464,True
478,463,True
474,456,True
470,451,True
471,455,True
455,466,True
466,469,True
482,467,True
480,468,True
463,467,True
461,468,True
465,468,True
460,462,True
469,455,True
459,464,True
467,467,True
474,468,True
481,469,True
482,467,True
466,469,True
455,466,True
471,455,True
472,453,True
474,454,True
474,458,True
459,459,True
442,476,True
443,474,True
459,458,True
452,464,True
454,462,True
452,465,True
439,476,True
452,466,True
466,453,True
449,470,True
438,476,True
437,480,True
452,471,True
460,471,True
448,474,True
451,470,True
467,470,True
484,466,True
500,459,True
509,446,True
520,449,True
513,447,True
522,450,True
508,448,True
513,449,True
497,446,True
484,451,True
495,454,True
484,448,True
495,451,True
489,458,True
493,453,True
492,456,True
491,456,True
488,456,True
495,451,True
505,448,True
503,453,True
503,454,True
503,453,True
506,454,True
496,447,True
485,449,True
483,456,True
485,456,True
484,452,True
496,451,True
486,454,True
473,449,True
481,446,True
476,449,True
486,446,True
503,446,True
500,459,True
516,458,True
525,452,True
527,457,True
515,457,True
524,454,True
520,457,True
521,452,True
527,458,True
511,458,True
522,459,True
522,451,True
506,445,True
489,444,True
495,444,True
501,445,True
484,446,True
468,452,True
452,468,True
436,483,True
444,467,True
453,451,True
452,453,True
449,457,True
451,456,True
447,460,True
449,456,True
455,449,True
450,454,True
444,462,True
458,446,True
474,442,True
470,443,True
469,444,True
471,442,True
465,445,True
468,442,True
462,447,True
462,448,True
479,440,True
495,437,True
511,438,True
513,437,True
516,438,True
500,438,True
488,439,True
491,437,True
497,438,True
508,439,True
496,437,True
479,439,True
485,439,True
487,438,True
474,441,True
490,436,True
506,436,True
519,440,True
521,441,True
505,435,True
498,435,False
517,471,False
512,476,True
496,487,True
480,493,True
463,493,True
447,492,True
454,492,True
471,492,True
487,489,True
489,488,True
487,491,True
492,489,True
482,490,True
465,491,True
449,492,True
451,491,True
444,491,True
452,492,True
469,491,True
483,490,True
475,491,True
480,492,True
464,492,True
448,490,True
454,494,True
470,494,True
468,495,True
467,495,True
459,494,True
459,493,True
476,493,True
492,486,True
508,481,True
504,483,True
506,483,True
510,479,True
508,478,True
504,480,True
499,483,True
501,482,True
491,486,True
506,479,True
513,475,True
514,474,True
519,473,True
517,471,False
712,582,False
713,588,True
697,588,True
680,593,True
664,595,True
648,598,True
631,603,True
615,608,True
599,613,True
582,613,True
566,618,True
550,619,True
533,623,True
517,628,True
501,628,True
507,626,True
523,626,True
540,624,True
526,626,True
523,627,True
527,626,True
531,624,True
515,626,True
498,626,True
505,626,True
501,625,True
500,624,True
505,627,True
519,625,True
520,625,True
504,623,True
497,626,True
514,629,True
530,642,True
546,650,True
563,655,True
579,655,True
596,655,True
612,655,True
628,650,True
645,643,True
661,636,True
677,626,True
694,609,True
703,593,True
703,596,True
707,593,True
702,596,True
703,592,True
700,589,True
684,591,True
674,592,True
690,589,True
686,591,True
681,591,True
684,591,True
700,590,True
692,590,True
699,590,True
695,589,True
704,593,True
702,598,True
707,592,True
697,600,True
686,616,True
670,631,True
681,620,True
694,604,True
680,620,True
681,618,True
681,618,True
679,621,True
691,608,True
693,608,True
677,624,True
672,628,True
678,626,True
690,614,True
673,631,True
687,615,True
696,603,True
695,602,True
691,612,True
674,629,True
658,640,True
654,642,True
654,639,True
652,641,True
657,641,True
660,640,True
662,637,True
668,633,True
667,632,True
651,644,True
635,647,True
636,649,True
639,646,True
638,649,True
639,648,True
645,646,True
645,645,True
652,644,True
638,650,True
621,653,True
605,654,True
589,654,True
572,654,True
556,652,True
552,652,True
569,653,True
561,653,True
563,652,True
552,653,True
548,651,True
564,654,True
581,654,True
597,654,True
613,653,True
615,653,True
617,652,True
610,653,True
605,654,True
621,654,True
625,653,True
624,653,True
632,651,True
621,652,True
605,656,True
589,656,True
572,656,True
572,657,True
588,657,True
603,657,True
587,657,True
571,657,True
586,656,True
602,656,True
608,655,True
591,655,True
575,655,True
559,653,True
542,648,True
532,643,True
535,646,True
538,647,True
537,643,True
545,647,True
544,648,True
548,649,True
541,648,True
525,639,True
509,630,True
525,641,True
518,636,True
513,631,True
518,635,True
515,633,True
531,640,True
528,639,True
522,636,True
530,642,True
513,629,True
503,628,True
519,627,True
536,622,True
552,622,True
568,619,True
551,619,True
553,619,True
555,620,True
556,619,True
540,621,True
547,620,True
543,621,True
539,622,True
534,623,True
550,619,True
566,617,True
583,616,True
595,614,True
580,615,True
585,615,True
588,615,True
580,616,True
563,616,True
575,615,True
571,616,True
568,617,True
558,618,True
574,618,True
591,612,True
607,609,True
612,610,True
610,611,True
608,610,True
605,609,True
591,611,True
599,610,True
600,612,True
584,613,True
600,613,True
617,607,True
633,604,True
625,606,True
620,606,True
624,605,True
626,607,True
629,604,True
613,607,True
621,607,True
638,602,True
654,599,True
644,600,True
643,601,True
649,599,True
634,601,True
636,601,True
634,602,True
639,603,True
655,597,True
671,594,True
674,595,True
670,596,True
670,595,True
665,595,True
655,596,True
659,595,True
660,597,True
650,598,True
666,593,True
683,593,True
699,587,True
715,585,True
708,586,True
713,585,True
708,586,True
709,587,True
701,588,True
716,583,True
712,582,False
820,641,False
823,650,True
823,666,True
824,683,True
840,690,True
856,706,True
868,723,True
874,739,True
879,755,True
887,772,True
903,788,True
919,789,True
936,796,True
952,805,True
968,814,True
985,823,True
1001,829,True
1017,835,True
1034,841,True
1050,848,True
1067,855,True
1083,862,True
1099,868,True
1116,874,True
1132,880,True
1148,887,True
1165,895,True
1181,904,True
1185,909,True
1182,905,True
1184,906,True
1184,907,True
1187,908,True
1171,898,True
1167,896,True
1170,901,True
1173,902,True
1166,899,True
1177,901,True
1177,902,True
1179,903,True
1170,898,True
1154,890,True
1154,893,True
1146,889,True
1146,888,True
1156,891,True
1156,890,True
1158,893,True
1163,894,True
1153,890,True
1137,882,True
1132,882,True
1132,881,True
1135,883,True
1135,882,True
1141,885,True
1137,882,True
1144,887,True
1128,879,True
1112,875,True
1119,878,True
1117,876,True
1121,875,True
1122,877,True
1120,875,True
1129,880,True
1113,873,True
1097,869,True
1102,872,True
1098,870,True
1108,872,True
1105,871,True
1103,871,True
1113,874,True
1096,867,True
1080,863,True
1086,866,True
1083,864,True
1091,866,True
1089,865,True
1090,868,True
1094,868,True
1078,861,True
1072,861,True
1060,856,True
1062,856,True
1072,858,True
1072,857,True
1073,859,True
1081,861,True
1069,857,True
1052,850,True
1053,851,True
1049,850,True
1048,849,True
1057,851,True
1057,852,True
1060,854,True
1056,853,True
1040,846,True
1038,847,True
1028,842,True
1030,843,True
1036,842,True
1040,844,True
1040,845,True
1049,847,True
1035,842,True
1018,838,True
1013,836,True
1017,837,True
1018,839,True
1025,838,True
1021,836,True
1030,841,True
1014,834,True
998,830,True
1003,833,True
999,831,True
1007,832,True
1008,831,True
1004,832,True
1014,835,True
997,828,True
981,824,True
985,826,True
986,824,True
992,826,True
990,825,True
999,829,True
983,822,True
969,818,True
973,820,True
967,816,True
970,818,True
981,821,True
977,820,True
974,819,True
980,823,True
964,813,True
948,805,True
952,807,True
948,803,True
945,803,True
951,806,True
960,811,True
959,808,True
961,812,True
959,811,True
960,813,True
944,800,True
935,796,True
930,793,True
931,795,True
935,796,True
944,799,True
940,796,True
935,794,True
945,801,True
929,791,True
912,790,True
903,799,True
911,815,True
916,832,True
916,848,True
916,864,True
914,881,True
911,897,True
911,913,True
905,930,True
897,946,True
881,962,True
864,970,True
848,971,True
831,971,True
815,971,True
799,963,True
782,952,True
766,957,True
758,973,True
748,990,True
732,1006,True
716,1022,True
699,1034,True
683,1048,True
670,1058,True
664,1075,True
675,1085,True
675,1101,True
658,1102,True
644,1092,True
658,1076,True
654,1081,True
648,1097,True
664,1101,True
674,1094,True
673,1098,True
664,1101,True
648,1096,True
656,1080,True
655,1082,True
652,1087,True
653,1085,True
646,1090,True
653,1099,True
646,1094,True
653,1101,True
651,1100,True
641,1084,True
646,1070,True
653,1077,True
641,1073,True
648,1085,True
640,1075,True
650,1073,True
647,1072,True
645,1084,True
641,1075,True
640,1079,True
646,1087,True
638,1083,True
639,1079,True
647,1071,True
653,1074,True
660,1076,True
655,1078,True
648,1069,True
638,1079,True
652,1083,True
663,1072,True
652,1082,True
648,1098,True
665,1103,True
663,1104,True
667,1105,True
668,1104,True
660,1103,True
662,1102,True
677,1097,True
676,1089,True
676,1091,True
678,1090,True
675,1096,True
670,1080,True
673,1083,True
671,1081,True
673,1082,True
675,1086,True
667,1078,True
666,1067,True
665,1066,True
667,1061,True
666,1063,True
666,1076,True
667,1070,True
665,1069,True
669,1079,True
665,1067,True
676,1051,True
677,1052,True
673,1056,True
671,1057,True
670,1059,True
683,1047,True
699,1037,True
690,1043,True
693,1039,True
693,1039,True
695,1038,True
696,1038,True
695,1039,True
679,1048,True
682,1046,True
686,1043,True
680,1049,True
687,1044,True
703,1032,True
719,1018,True
736,1001,True
751,985,True
743,993,True
728,1008,True
743,992,True
746,988,True
739,997,True
750,985,True
749,990,True
733,1006,True
717,1022,True
714,1026,True
730,1010,True
746,994,True
732,1009,True
718,1023,True
732,1010,True
741,1000,True
728,1012,True
712,1028,True
727,1012,True
743,996,True
741,996,True
724,1013,True
708,1028,True
712,1023,True
705,1030,True
713,1023,True
719,1018,True
702,1033,True
700,1034,True
717,1021,True
733,1005,True
749,989,True
760,972,True
763,962,True
755,975,True
760,967,True
760,967,True
763,966,True
762,970,True
755,980,True
756,980,True
754,979,True
755,977,True
752,979,True
767,962,True
778,953,True
794,960,True
794,959,True
794,958,True
797,960,True
800,962,True
784,954,True
768,958,True
771,956,True
768,958,True
784,955,True
784,955,True
792,960,True
775,953,True
766,963,True
776,951,True
777,950,True
773,952,True
789,956,True
806,965,True
822,970,True
816,970,True
812,966,True
812,968,True
819,969,True
808,968,True
808,969,True
805,965,True
801,964,True
809,967,True
826,972,True
842,972,True
858,972,True
847,973,True
831,973,True
825,974,True
842,974,True
844,974,True
840,975,True
829,974,True
835,973,True
851,973,True
846,972,True
830,972,True
816,971,True
833,971,True
849,970,True
865,970,True
870,967,True
868,969,True
869,966,True
859,968,True
861,968,True
864,971,True
848,971,True
864,970,True
881,961,True
897,945,True
904,929,True
899,942,True
902,938,True
904,932,True
895,949,True
881,963,True
897,948,True
893,953,True
893,954,True
893,954,True
898,948,True
889,956,True
889,955,True
902,940,True
886,955,True
877,962,True
877,962,True
887,955,True
870,965,True
886,957,True
902,941,True
907,924,True
910,908,True
910,894,True
909,911,True
907,920,True
908,916,True
907,921,True
909,906,True
910,912,True
907,929,True
909,923,True
907,927,True
906,932,True
905,926,True
912,909,True
912,893,True
912,877,True
915,860,True
915,844,True
915,828,True
912,811,True
914,823,True
914,839,True
914,856,True
915,872,True
912,879,True
913,862,True
913,874,True
913,878,True
915,872,True
914,856,True
914,840,True
913,823,True
912,821,True
913,825,True
914,816,True
912,814,True
915,831,True
915,847,True
915,863,True
914,880,True
913,896,True
913,900,True
914,883,True
913,889,True
913,893,True
912,886,True
912,902,True
911,912,True
911,895,True
916,879,True
917,863,True
917,846,True
917,830,True
918,840,True
918,841,True
917,849,True
917,865,True
916,850,True
916,834,True
911,817,True
904,801,True
908,790,True
908,789,True
903,789,True
887,774,True
888,772,True
904,787,True
888,771,True
895,778,True
903,787,True
887,773,True
880,756,True
882,761,True
882,764,True
882,765,True
893,781,True
885,773,True
900,786,True
890,774,True
885,772,True
901,788,True
903,798,True
908,801,True
904,797,True
904,798,True
905,796,True
909,812,True
906,806,True
904,801,True
911,817,True
905,801,True
911,789,True
919,791,True
913,789,True
926,790,True
924,790,True
928,791,True
917,787,True
901,786,True
885,770,True
878,753,True
875,737,True
876,750,True
878,750,True
877,754,True
877,745,True
875,741,True
878,757,True
877,750,True
873,734,True
870,722,True
872,727,True
869,723,True
872,739,True
871,734,True
874,732,True
874,738,True
867,721,True
860,706,True
863,710,True
857,705,True
841,690,True
837,690,True
853,699,True
853,700,True
852,701,True
850,696,True
842,693,True
845,692,True
845,696,True
840,689,True
839,692,True
855,703,True
862,711,True
865,717,True
863,717,True
860,711,True
868,724,True
858,708,True
842,692,True
825,683,True
824,667,True
825,677,True
831,685,True
829,684,True
831,685,True
825,675,True
824,685,True
829,702,True
833,718,True
839,734,True
844,751,True
847,767,True
842,783,True
837,800,True
830,816,True
822,832,True
813,849,True
805,865,True
797,881,True
787,898,True
775,914,True
764,930,True
747,936,True
731,948,True
721,960,True
704,960,True
688,974,True
671,991,True
663,1007,True
654,1023,True
644,1016,True
634,1000,True
618,984,True
601,977,True
595,961,True
579,957,True
562,945,True
550,935,True
536,919,True
527,902,True
518,886,True
508,870,True
500,853,True
493,837,True
493,821,True
493,804,True
489,788,True
489,772,True
484,755,True
479,739,True
472,726,True
456,742,True
449,758,True
443,775,True
437,791,True
442,807,True
438,824,True
433,840,True
433,856,True
433,873,True
433,889,True
433,905,True
438,922,True
441,938,True
443,954,True
448,971,True
458,986,True
474,981,True
491,972,True
507,964,True
523,958,True
540,953,True
556,953,True
573,955,True
589,956,True
574,955,True
577,955,True
571,952,True
555,952,True
538,952,True
542,951,True
558,951,True
562,946,True
556,945,True
562,948,True
559,944,True
557,943,True
557,945,True
558,947,True
560,944,True
557,951,True
540,951,True
550,952,True
567,951,True
571,952,True
584,955,True
575,953,True
559,954,True
543,954,True
526,956,True
520,956,True
523,956,True
525,957,True
525,955,True
541,955,True
534,956,True
534,954,True
550,954,True
563,955,True
563,954,True
567,953,True
550,953,True
534,953,True
518,959,True
501,965,True
510,960,True
505,964,True
506,964,True
516,961,True
515,961,True
511,961,True
519,958,True
502,967,True
486,974,True
487,974,True
486,973,True
488,972,True
492,969,True
484,974,True
500,968,True
496,971,True
491,974,True
503,966,True
487,976,True
470,984,True
454,984,True
457,984,True
473,980,True
473,980,True
467,985,True
454,980,True
461,984,True
449,972,True
450,976,True
452,978,True
454,984,True
470,984,True
474,984,True
473,983,True
477,980,True
475,980,True
460,987,True
458,986,True
447,971,True
444,954,True
445,952,True
446,968,True
444,964,True
445,967,True
446,961,True
445,950,True
447,964,True
448,971,True
442,955,True
441,939,True
439,929,True
440,925,True
441,930,True
439,926,True
441,935,True
441,951,True
441,940,True
439,938,True
442,952,True
443,947,True
437,931,True
437,915,True
434,898,True
434,882,True
434,892,True
435,909,True
436,905,True
435,904,True
434,896,True
434,912,True
436,921,True
436,913,True
434,913,True
437,924,True
438,924,True
433,908,True
432,891,True
432,875,True
432,859,True
432,842,True
431,852,True
431,868,True
431,885,True
431,887,True
430,871,True
430,862,True
430,878,True
431,876,True
431,859,True
432,847,True
432,864,True
432,880,True
432,896,True
433,893,True
433,877,True
434,861,True
434,844,True
434,828,True
437,816,True
434,832,True
436,828,True
436,823,True
436,830,True
435,846,True
435,834,True
434,835,True
434,851,True
433,861,True
433,844,True
438,828,True
439,812,True
438,795,True
442,779,True
441,772,True
439,787,True
440,781,True
442,783,True
442,775,True
439,791,True
441,808,True
439,800,True
441,806,True
440,801,True
440,791,True
441,789,True
441,802,True
440,818,True
441,810,True
438,823,True
442,807,True
431,798,True
414,810,True
398,817,True
381,823,True
365,831,True
349,839,True
332,848,True
316,857,True
300,865,True
283,874,True
267,883,True
251,891,True
234,899,True
238,896,True
240,895,True
239,897,True
239,893,True
235,895,True
236,898,True
229,899,True
240,893,True
257,884,True
259,884,True
254,890,True
259,887,True
264,884,True
247,890,True
251,887,True
255,885,True
244,892,True
260,883,True
276,876,True
278,877,True
272,880,True
278,877,True
280,876,True
264,881,True
270,878,True
273,877,True
263,883,True
279,873,True
296,868,True
291,871,True
293,868,True
297,866,True
287,871,True
287,869,True
288,870,True
280,873,True
293,867,True
309,858,True
310,860,True
307,862,True
316,858,True
300,863,True
303,863,True
297,864,True
311,857,True
328,849,True
326,852,True
328,852,True
333,850,True
319,854,True
321,852,True
326,849,True
316,856,True
316,857,True
333,847,True
349,841,True
340,846,True
343,844,True
348,842,True
333,846,True
337,845,True
341,843,True
334,848,True
350,838,True
366,832,True
356,838,True
360,835,True
365,833,True
352,836,True
356,835,True
348,839,True
365,830,True
381,826,True
376,828,True
375,829,True
384,825,True
370,829,True
369,828,True
371,830,True
372,830,True
388,822,True
398,819,True
393,821,True
393,819,True
391,819,True
392,820,True
384,823,True
400,816,True
417,811,True
408,813,True
412,812,True
408,811,True
404,814,True
406,813,True
401,817,True
417,809,True
433,801,True
426,806,True
426,804,True
426,806,True
431,801,True
432,798,True
424,803,True
420,806,True
420,807,True
413,809,True
425,804,True
434,796,True
437,796,True
443,780,True
444,764,True
446,760,True
448,758,True
448,756,True
445,766,True
446,764,True
447,762,True
444,775,True
443,769,True
450,753,True
463,736,True
478,730,True
477,734,True
465,735,True
451,751,True
452,750,True
458,742,True
474,728,True
473,729,True
467,733,True
477,735,True
475,724,True
469,728,True
453,744,True
463,733,True
457,738,True
465,731,True
455,742,True
471,726,True
457,742,True
449,753,True
461,737,True
477,727,True
482,744,True
483,760,True
483,747,True
480,744,True
483,749,True
482,750,True
481,736,True
482,742,True
479,731,True
484,747,True
485,763,True
488,780,True
488,784,True
486,771,True
485,768,True
488,773,True
488,777,True
486,760,True
487,766,True
488,768,True
484,751,True
486,767,True
490,783,True
489,800,True
489,816,True
492,833,True
491,825,True
492,809,True
490,799,True
490,815,True
490,827,True
491,810,True
491,800,True
491,816,True
490,813,True
490,797,True
492,798,True
492,815,True
491,831,True
489,821,True
489,804,True
492,788,True
491,788,True
492,789,True
490,783,True
489,779,True
493,796,True
493,812,True
494,829,True
499,845,True
499,849,True
494,843,True
498,847,True
498,846,True
495,833,True
498,841,True
495,839,True
494,834,True
493,832,True
500,848,True
505,865,True
507,865,True
502,860,True
504,864,True
506,870,True
503,858,True
504,857,True
505,861,True
500,851,True
509,868,True
516,884,True
515,888,True
511,880,True
515,884,True
517,890,True
510,874,True
514,878,True
511,873,True
515,881,True
508,867,True
517,884,True
526,900,True
529,906,True
523,900,True
522,898,True
524,901,True
528,905,True
528,902,True
521,892,True
521,893,True
527,901,True
518,888,True
529,904,True
538,920,True
549,937,True
547,932,True
543,930,True
535,919,True
539,923,True
541,926,True
541,928,True
545,933,True
536,917,True
540,920,True
534,912,True
542,924,True
531,909,True
530,909,True
542,925,True
551,938,True
551,934,True
559,942,True
576,957,True
592,959,True
597,970,True
586,959,True
590,960,True
589,962,True
595,967,True
594,965,True
586,961,True
594,963,True
586,959,True
597,971,True
596,961,True
582,958,True
587,957,True
600,969,True
610,981,True
601,975,True
606,979,True
608,979,True
604,978,True
606,981,True
590,985,True
573,985,True
571,970,True
588,985,True
600,983,True
584,985,True
567,978,True
565,990,True
569,1006,True
577,1023,True
586,1039,True
596,1055,True
603,1072,True
608,1088,True
608,1104,True
608,1121,True
608,1137,True
608,1153,True
608,1170,True
618,1182,True
624,1166,True
624,1149,True
624,1133,True
624,1116,True
624,1100,True
624,1084,True
632,1067,True
648,1051,True
649,1035,True
650,1033,True
650,1043,True
651,1035,True
650,1032,True
648,1033,True
648,1049,True
643,1057,True
646,1055,True
634,1067,True
636,1066,True
638,1067,True
636,1067,True
633,1071,True
637,1065,True
634,1067,True
643,1060,True
647,1047,True
646,1034,True
640,1049,True
642,1049,True
646,1039,True
643,1040,True
645,1042,True
640,1051,True
647,1036,True
647,1046,True
647,1049,True
648,1047,True
648,1031,True
649,1028,True
649,1044,True
639,1060,True
630,1077,True
625,1093,True
625,1095,True
628,1081,True
627,1085,True
626,1090,True
626,1083,True
628,1077,True
629,1076,True
630,1072,True
626,1082,True
623,1099,True
623,1115,True
623,1131,True
623,1148,True
623,1164,True
619,1180,True
609,1169,True
610,1173,True
622,1175,True
622,1158,True
622,1142,True
622,1126,True
622,1109,True
622,1093,True
621,1107,True
621,1124,True
621,1140,True
621,1124,True
621,1107,True
622,1105,True
